title|col|wdl_url|ins_key|pub_key|dewey_dec_code|item_code|date|item_id
Through the Brazilian Wilderness, by Theodore Roosevelt: With Illustrations from Photographs by Kermit Roosevelt and Other Members of the Expedition||https://www.wdl.org/en/item/215|ins_1|pub_85|918.973|bk|1914|208
Types and Customary Behavior|col_11|https://www.wdl.org/en/item/216|ins_2||306.391|prph|1800/1899|209
Overview of Afghanistan and the Countries on the Northwest Border of India||https://www.wdl.org/en/item/217|ins_1|pub_86|912|mp|1842|210
Showing the Way to the Heavenly Kingdom: A Sermon in the Aleut-Fox Language||https://www.wdl.org/en/item/218|ins_4|pub_42|252.979|bk|1840|211
The City of Salvador||https://www.wdl.org/en/item/219|ins_1|pub_87|912|mp|1671|212
Venezuela Together with the Southern Part of New Andalusia||https://www.wdl.org/en/item/220|ins_1||912|mp|1630|213
Verses in Persian and Chaghatay||https://www.wdl.org/en/item/221|ins_1||745|ms|1600|214
Vietnam Veterans Memorial, Competition Drawing||https://www.wdl.org/en/item/222|ins_1||712.959|prph|1981|215
Villegaignon|col_11|https://www.wdl.org/en/item/223|ins_2||623.981|prph|1894|216
View of Quebec, Capital of Canada||https://www.wdl.org/en/item/224|ins_1||912.971|mp|1755|217
Young Albania|col_2|https://www.wdl.org/en/item/225|ins_1||391.949|prph|1923|218
Comprehensive Map of Vietnam’s Provinces||https://www.wdl.org/en/item/226|ins_1||912|mp|1890|219
Chronicle of Foreign Lands|col_16|https://www.wdl.org/en/item/227|ins_1||911|bk|1623|220
Zhu Category D: Romance and Love-Related Ceremonies - Ji Feng|col_20|https://www.wdl.org/en/item/228|ins_1||201.495|ms|2001-10|221
Zulu Chief, South Africa|col_2|https://www.wdl.org/en/item/229|ins_1||968|prph|1895|222
Five Girls Knitting, Albania|col_2|https://www.wdl.org/en/item/230|ins_1||392.914|prph|1923|223
G-e-e-t Up!|col_2|https://www.wdl.org/en/item/231|ins_1||914|prph|1880/1924|224
Flemish Psalter|col_21|https://www.wdl.org/en/item/232|ins_8||242.264|ms|1500|225
World Chronicle with the Descent of the Kings of England from Adam and Eve to Richard III||https://www.wdl.org/en/item/233|ins_8||929.941|ms|1500|226
Instructions and Travel Diary that Governor Francisco Joze de Lacerda e Almeida Wrote about His Travel to the Center of Africa, Going to the River of Sena, in the Year of 1798||https://www.wdl.org/en/item/234|ins_2||916|mp|1798|227
An Account of a Voyage up the River de la Plata, and Thence over Land to Peru: With Observations on the Inhabitants, as Well as Indians and Spaniards, the Cities, Commerce, Fertility, and Riches of That Part of America|col_17|https://www.wdl.org/en/item/235|ins_1|pub_88|918|bk|1698|228
Topographic Map of De Centa Valley||https://www.wdl.org/en/item/236|ins_1||912|mp|1794|229
Group of Gauchos, Argentina|col_2|https://www.wdl.org/en/item/237|ins_1||918|prph|1890/1923|230
Immigrants Being Transported on Horse-Drawn Wagon, Buenos Aires, Argentina|col_2|https://www.wdl.org/en/item/238|ins_1||325.918|prph|1890/1923|231
Busload of Immigrants, Buenos Aires, Argentina|col_2|https://www.wdl.org/en/item/239|ins_1||325.918|prph|1890/1923|232
Immigrant's Home, Argentina|col_2|https://www.wdl.org/en/item/240|ins_1||325.918|prph|1900/1923|233
Armenian Women in Holiday Attire. Artvin|col_22|https://www.wdl.org/en/item/241|ins_1||391.916|prph|1905/1915|234
Armenian Women (Catholics) in Customary Dress. Artvin|col_22|https://www.wdl.org/en/item/242|ins_1||391.914|prph|1905|235
Armenian Woman in National Costume. Artvin|col_22|https://www.wdl.org/en/item/243|ins_1||391.916|prph|1905/1915|236
It is Nice in the Surf but What about the Men in the Trenches? Go and Help|col_23|https://www.wdl.org/en/item/244|ins_1|pub_89|356.940|prph|1917|237
Australia has Promised Britain 50,000 More Men; Will You Help Us Keep that Promise|col_23|https://www.wdl.org/en/item/245|ins_1|pub_90|769.940|prph|1915|238
Sheep at Sheep Station; Houses and Woods in Background, Australia|col_2|https://www.wdl.org/en/item/246|ins_1||636.994|prph|1900/1923|239
The Austrian Circle||https://www.wdl.org/en/item/247|ins_1|pub_91|912|mp|1792|240
Subscribe to the 8th War Loan|col_23|https://www.wdl.org/en/item/248|ins_1|pub_92|769.940|prph|1918|241
Union Bank, 8th War Loan; Peace Through Victory|col_23|https://www.wdl.org/en/item/249|ins_1|pub_92|769.940|prph|1918|242
National War Relief Exhibition|col_23|https://www.wdl.org/en/item/250|ins_1|pub_93|769.940|prph|1917|243
Hours of Notre Dame|col_21|https://www.wdl.org/en/item/251|ins_8||242|ms|1470|244
The History of the Caribby-Islands|col_17|https://www.wdl.org/en/item/252|ins_1|pub_94|972|bk|1666|245
Barbados, Native Huts|col_2|https://www.wdl.org/en/item/253|ins_1||728.917|prph|1890/1923|246
Spaso-Evfrosinevskii Monastery for Women, Three Versts from the City of Polotsk. View from the South|col_24|https://www.wdl.org/en/item/254|ins_1||726.914|prph|1912|247
Drissa River. Confluence with the Western Dvina. Drissa|col_24|https://www.wdl.org/en/item/255|ins_1||914|prph|1912|248
Vitebsk. Part of the City with the Western Dvina|col_24|https://www.wdl.org/en/item/256|ins_1||914|prph|1912|249
Polotsk. Nikolaevskii Cathedral from the Left Bank of the Western Dvina|col_24|https://www.wdl.org/en/item/257|ins_1||726.914|prph|1912|250
History of Armenia||https://www.wdl.org/en/item/258|ins_1|pub_95|956|bk|1784/1786|251
Harvested Field|col_24|https://www.wdl.org/en/item/259|ins_1||633.914|prph|1912|252
Vitebsk. Assumption Cathedral|col_24|https://www.wdl.org/en/item/260|ins_1||726.914|prph|1912|253
Vitebsk. Iconostasis in the Assumption Cathedral|col_24|https://www.wdl.org/en/item/261|ins_1||726.914|prph|1912|254
Mill and Dam on the Polot River|col_24|https://www.wdl.org/en/item/262|ins_1||627.914|prph|1912|255
Vitebsk. General View of the Southern Part of the City|col_24|https://www.wdl.org/en/item/263|ins_1||914|prph|1912|256
Wills Concerning the School in Gabrovo|col_25|https://www.wdl.org/en/item/264|ins_1||371|bk|1867|257
Trakai Castle Court Year Book for 1660–61|col_26|https://www.wdl.org/en/item/265|ins_9||347.947|ms|1660/1661|258
Zemaitija Land Court Year Book for 1592|col_26|https://www.wdl.org/en/item/266|ins_9||347.947|ms|1592|259
Kaunas Municipal Acts Year Books for 1555–64|col_26|https://www.wdl.org/en/item/267|ins_9||349.947|ms|1555/1564|260
Cycloramic Birds-Eye Views of Belize, British Honduras||https://www.wdl.org/en/item/268|ins_1||779.972|prph|1914|261
King Bihuazin [i.e. Béhanzin] of Dahomey, and His Two Wives [Standing on Porch]: French Government Prisoner in Martinique, Fort de France||https://www.wdl.org/en/item/269|ins_1|pub_96|966|prph|1902|262
Zemaitija Castle Court Year Book for 1646–47|col_26|https://www.wdl.org/en/item/270|ins_9||347.947|ms|1646/1647|263
The Special Features of French Antarctica, Otherwise Called America, and of Several Lands and Islands Discovered in Our Time||https://www.wdl.org/en/item/271|ins_1|pub_97|917|bk|1558|264
Map of North Borneo||https://www.wdl.org/en/item/272|ins_1|pub_98|912|mp|1881|265
Sunday Book|col_25|https://www.wdl.org/en/item/273|ins_1||252|bk|1806|266
Primer with Various Instructions|col_25|https://www.wdl.org/en/item/274|ins_1||491|bk|1824|267
Bulgarian Haiduts|col_25|https://www.wdl.org/en/item/275|ins_1||949|bk|1867|268
The Gabrovo School and Its First Trustees|col_25|https://www.wdl.org/en/item/276|ins_1||371|bk|1866|269
Brief Political Geography for the Instruction of Bulgarian Youth|col_25|https://www.wdl.org/en/item/277|ins_1|pub_99|910|bk|1835|270
Bulgarian Peasant Women in Market Place, with Piles of Black and White Wool|col_2|https://www.wdl.org/en/item/278|ins_1||381.914|prph|1923|271
Girl Shepherdess with Sheep, Bulgaria|col_2|https://www.wdl.org/en/item/279|ins_1||636.914|prph|1880/1924|272
Description of the Coasts, Points, Harbours and Islands of New France|col_5|https://www.wdl.org/en/item/280|ins_1||912|mp|1607|273
French-Canadians: Enlist!: Re-form the Salaberry Riflery Regiments|col_23|https://www.wdl.org/en/item/281|ins_1||769.940|prph|1915|274
Bushmen and Sawmill Hands Wanted. Join the 224th Canadian Forestry Battalion|col_23|https://www.wdl.org/en/item/282|ins_1||940|prph|1915|275
Fight for Her. Come with the Irish Canadian Rangers Overseas Battalion, Montreal|col_23|https://www.wdl.org/en/item/283|ins_1|pub_100|356.940|prph|1915|276
Zemaitija Land Court Year Book for 1596|col_26|https://www.wdl.org/en/item/284|ins_9||347.947|ms|1596|277
General View of Niagara Falls from Bridge|col_19|https://www.wdl.org/en/item/285|ins_1|pub_70|917|prph|1901|278
Cattle and Cowboys on Horses, Chile|col_2|https://www.wdl.org/en/item/287|ins_1||636.983|prph|1890/1923|279
Tenants on Ranch|col_2|https://www.wdl.org/en/item/288|ins_1||305|prph|1900/1923|280
Illustrated Guide of Tilling and Weaving: Rural Life in China|col_16|https://www.wdl.org/en/item/289|ins_1||630.746|bk|1696-03|281
Winds of the Four Directions|col_27|https://www.wdl.org/en/item/290|ins_10||495.529|prph|1.016963528|282
Kangxi Dictionary|col_16|https://www.wdl.org/en/item/291|ins_1||403.495|bk|1716|283
Lotus Sutra|col_16|https://www.wdl.org/en/item/292|ins_1||294|bk|1015|284
Life and Activities of Shakyamuni Buddha Incarnate|col_16|https://www.wdl.org/en/item/293|ins_1||294.951|bk|1486|285
Grand Ceremony Celebrating the Emperor’s Birthday, Premier Compilation|col_16|https://www.wdl.org/en/item/294|ins_1|pub_101|951|bk|1717|286
Nanking Illustrated|col_16|https://www.wdl.org/en/item/295|ins_1||951|bk|1624|287
A Tale of Two Gardens: Apricot Garden, Bamboo Garden|col_16|https://www.wdl.org/en/item/296|ins_1||951|bk|1522/1566|288
A Complete Study of the Chinese Zither|col_16|https://www.wdl.org/en/item/297|ins_1||787.951|bk|1670|289
An Album of the Miao Minority|col_16|https://www.wdl.org/en/item/298|ins_1||305.951|bk|1786|290
Biographical Records of the Royal Mu Family|col_16|https://www.wdl.org/en/item/299|ins_1||929.951|ms|1931|291
Imperial Comments Concerning Illustrations of the Cotton Industry|col_16|https://www.wdl.org/en/item/300|ins_1||633.677|bk|1765|292
Fang Family Ink Illustrations|col_16|https://www.wdl.org/en/item/301|ins_1||951|bk|1588|293
Persian Tatars. Saatly. Mugan Steppe|col_22|https://www.wdl.org/en/item/302|ins_1||916|prph|1905/1915|294
Mugan. Settler's Family. Settlement of Grafovka|col_22|https://www.wdl.org/en/item/303|ins_1||914|prph|1905|295
Mugan. Hut of a Settler from Kharkov Province. Grafovka|col_22|https://www.wdl.org/en/item/304|ins_1||916|prph|1905/1915|296
Mugan. Cotton|col_22|https://www.wdl.org/en/item/305|ins_1||633.914|prph|1905|297
Mugan. Inn in Petropavlovskoe|col_22|https://www.wdl.org/en/item/306|ins_1||728.916|prph|1905/1915|298
Mugan. Settlement of Petropavlovskoe. A Street (Seventy-Seven Households)|col_22|https://www.wdl.org/en/item/307|ins_1||728.914|prph|1905|299
Trakai Castle Court Year Book for 1677–78|col_26|https://www.wdl.org/en/item/308|ins_9||347.947|ms|1677/1678|300
Kaunas Land Court Year Books for 1581–83|col_26|https://www.wdl.org/en/item/309|ins_9||347.947|ms|1581/1583|301
Indochina||https://www.wdl.org/en/item/310|ins_1|pub_102|959|bk|1910|302
Map of the Kingdoms of Siam, Tunquin, Pegu, Ava Aracan||https://www.wdl.org/en/item/311|ins_1||912|mp|1764|303
Map of Indochina||https://www.wdl.org/en/item/312|ins_1|pub_103|912|mp|1895|304
China, Kiangsu Province, Shanghai, Industrial Plants on Soochow Creek, with Boats at a Cotton Mill in the Foreground|col_2|https://www.wdl.org/en/item/313|ins_1||380.915|prph|1890/1923|305
Coastal Map of China||https://www.wdl.org/en/item/314|ins_1||912.915|mp|1787/1820|306
Iberian or Georgian Alphabet with Prayers||https://www.wdl.org/en/item/315|ins_1|pub_104|242.499|bk|1629|307
History of Armenia, by Father Michael Chamich; from B. C. 2247 to the Year of Christ 1780, or 1229 of the Armenian Era||https://www.wdl.org/en/item/316|ins_1|pub_105|956|bk|1827|308
Full Map of Tibet||https://www.wdl.org/en/item/317|ins_1|pub_106|912.951|mp|1904|309
Missionary's House, the Congo, Africa|col_28|https://www.wdl.org/en/item/319|ins_1|pub_107|726|prph|1900/1930|310
Sketch of Equatorial Africa: Containing the Latest Information Collected by Agents of the International Society of the Congo||https://www.wdl.org/en/item/320|ins_1|pub_108|912|mp|1884-11|311
Georgian and Italian Dictionary||https://www.wdl.org/en/item/321|ins_1|pub_109|403|bk|1629|312
A Map of the Great Forest Region, Showing the Routes of the Emin Pasha Relief Expedition, from the River Congo to the Victoria Nyanza||https://www.wdl.org/en/item/322|ins_1|pub_110|912|mp|1890|313
Fiume, a Street, Croatia, Austro-Hungary|col_29|https://www.wdl.org/en/item/323|ins_1|pub_70|388|prph|1890/1900|314
Fiume, the Corso, Croatia, Austro-Hungary|col_29|https://www.wdl.org/en/item/325|ins_1|pub_70|949|prph|1890/1900|315
Fiume, the Mole, (i.e, Molo), Croatia, Austro-Hungary|col_29|https://www.wdl.org/en/item/326|ins_1|pub_70|914|prph|1890/1900|316
Fiume, the Harbor, Croatia, Austro-Hungary|col_29|https://www.wdl.org/en/item/327|ins_1|pub_70|914|prph|1890/1900|317
Zemaitija Land Court Year Book for 1597|col_26|https://www.wdl.org/en/item/331|ins_9||347.947|ms|1597|318
Ukmerge Castle Court Year Book for 1595 and Some Records for 1686–88|col_26|https://www.wdl.org/en/item/332|ins_9||347.947|ms|1595/1688|319
Zemaitija Land Court Year Book for 1604|col_26|https://www.wdl.org/en/item/333|ins_9||347.947|ms|1604|320
A Mule in Havana|col_19|https://www.wdl.org/en/item/334|ins_1|pub_70|972|prph|1900|321
Havana's Street, Havana|col_19|https://www.wdl.org/en/item/335|ins_1|pub_70|972|prph|1900|322
Wall of Cabana Fortress, Havana|col_19|https://www.wdl.org/en/item/336|ins_1|pub_70|972|prph|1900|323
Studio Portrait of Models Wearing Traditional Clothing from the Province of Iles d'Archipel (Islands of the Archipelago), Ottoman Empire||https://www.wdl.org/en/item/337|ins_1||391.779|prph|1873|324
Stories from Hans Andersen|col_30|https://www.wdl.org/en/item/338|ins_1|pub_111|839|bk|1911|325
Santo Domingo, Past and Present, with a Glance at Hayti||https://www.wdl.org/en/item/339|ins_1|pub_112|972|bk|1873|326
An Historical Survey of the French Colony in the Island of St. Domingo: Comprehending a Short Account of Its Ancient Government, Political State, Population, Productions, and Exports|col_17|https://www.wdl.org/en/item/340|ins_1|pub_113|972|bk|1797|327
Street Scene, Guayaquil, Ecuador|col_2|https://www.wdl.org/en/item/341|ins_1||918|prph|1890/1930|328
Layla, Issue 4, January 15, 1924||https://www.wdl.org/en/item/342|ins_11|pub_114|640.705|jr|8781|329
General Map of Estland Province: Showing Postal and Major Roads, Stations and the Distance in Versts between Them|col_31|https://www.wdl.org/en/item/344|ins_4|pub_44|912.947|mp|1827|330
Ukmerge Castle Court Year Books for 1626–28|col_26|https://www.wdl.org/en/item/345|ins_9||347.947|ms|1626/1628|331
Zemaitija Land Court Year Book for 1599|col_26|https://www.wdl.org/en/item/346|ins_9||347.947|ms|1599-10|332
Zemaitija Land Court Year Book for 1584|col_26|https://www.wdl.org/en/item/347|ins_9||347.947|ms|1584|333
A New Chart of Part of the North Pacific Ocean Exhibiting the Various Straits, Islands and Dangers||https://www.wdl.org/en/item/348|ins_1|pub_115|551|mp|1824|334
Kusae, on the Basis of British and German Nautical Charts / by E. Sarfert||https://www.wdl.org/en/item/349|ins_1|pub_116|912.996|mp|1919|335
Zemaitija Land Court Year Book for 1595|col_26|https://www.wdl.org/en/item/350|ins_9||347.947|ms|1595|336
On the Saimaa Canal. Finland|col_32|https://www.wdl.org/en/item/352|ins_1||386.914|prph|1905|337
General Map of the Grand Duchy of Finland: Indicating Postal Roads, Stations and the Distance in Versts between Them|col_31|https://www.wdl.org/en/item/353|ins_4|pub_44|912.948|mp|1827|338
Book of Hours|col_8|https://www.wdl.org/en/item/354|ins_1||242|ms|1524|339
Selected Fables for Children||https://www.wdl.org/en/item/355|ins_1|pub_117|398.841|bk|1888|340
Lourdes, Procession, I|col_33|https://www.wdl.org/en/item/356|ins_1|pub_118|282.944|mp|1897|341
Lourdes, Leaving the Church of the Rosary|col_33|https://www.wdl.org/en/item/357|ins_1|pub_118|282.944|mp|1897|342
Lourdes, Transporting the Sick, I|col_33|https://www.wdl.org/en/item/358|ins_1|pub_118|282.944|mp|1897|343
Deposit Your Gold for France. Gold Fights for Victory|col_23|https://www.wdl.org/en/item/359|ins_1|pub_119|332.940|prph|1915|344
My Dear Home, I Love You, You’re a House for Each of Us and Home for All of Us|col_23|https://www.wdl.org/en/item/360|ins_1|pub_120|356.940|prph|1918|345
Let's Take Care of the Poultry. I am a Fine War Hen. I Eat Little and Produce a Lot|col_23|https://www.wdl.org/en/item/361|ins_1|pub_121|636.940|prph|1914/1918|346
Cathedral of St. Sophia and Dormition (1681-86), (right), and Cathedral of the Intercession (1743-46;1850-67), (left), East View, Tobol'sk, Russia|col_9|https://www.wdl.org/en/item/362|ins_1||726|prph|1999|347
Tea Plantations. Chakva|col_22|https://www.wdl.org/en/item/363|ins_1||633.914|prph|1905|348
Alley of Chamaerops Excelsus, Windmill Palm|col_22|https://www.wdl.org/en/item/364|ins_1||584.914|prph|1905|349
Group of Workers Harvesting Tea. Greek Women. Chakva|col_22|https://www.wdl.org/en/item/365|ins_1||331.914|prph|1905|350
