Place,item_id,place_id
East Asia ,1166,1166
East Asia ,1167,1167
East Asia ,1168,1168
East Asia ,1169,1169
East Asia ,1170,1170
East Asia ,1171,1171
East Asia ,1172,1172
East Asia ,1173,1173
East Asia ,1174,1174
East Asia ,1175,1175
East Asia ,1176,1176
East Asia ,1177,1177
East Asia ,1178,1178
East Asia ,1179,1179
East Asia ,1180,1180
East Asia ,1181,1181
East Asia ,1182,1182
East Asia ,1183,1183
East Asia ,1184,1184
East Asia ,1185,1185
East Asia ,1186,1186
East Asia ,1187,1187
North America ,1188,1188
North America ,1189,1189
North America ,1190,1190
North America ,1191,1191
North America ,1192,1192
North America ,1193,1193
North America ,1194,1194
Latin America and the Caribbean ,1195,1195
Latin America and the Caribbean ,1196,1196
Latin America and the Caribbean ,1197,1197
Latin America and the Caribbean ,1198,1198
Latin America and the Caribbean ,1199,1199
Latin America and the Caribbean ,1200,1200
Latin America and the Caribbean ,1201,1201
Latin America and the Caribbean ,1202,1202
Latin America and the Caribbean ,1203,1203
Latin America and the Caribbean ,1204,1204
Latin America and the Caribbean ,1205,1205
Latin America and the Caribbean ,1206,1206
East Asia ,1207,1207
East Asia ,1208,1208
East Asia ,1209,1209
East Asia ,1210,1210
East Asia ,1211,1211
East Asia ,1212,1212
East Asia ,1213,1213
East Asia ,1214,1214
East Asia ,1215,1215
East Asia ,1216,1216
East Asia ,1217,1217
East Asia ,1218,1218
East Asia ,1219,1219
East Asia ,1220,1220
East Asia ,1221,1221
Central and South Asia ,1222,1222
Central and South Asia ,1223,1223
Central and South Asia ,1224,1224
East Asia ,1225,1225
East Asia ,1226,1226
East Asia ,1227,1227
East Asia ,1228,1228
East Asia ,1229,1229
East Asia ,1230,1230
East Asia ,1231,1231
East Asia ,1232,1232
East Asia ,1233,1233
East Asia ,1234,1234
East Asia ,1235,1235
East Asia ,1236,1236
East Asia ,1237,1237
East Asia ,1238,1238
East Asia ,1239,1239
East Asia ,1240,1240
East Asia ,1241,1241
East Asia ,1242,1242
East Asia ,1243,1243
East Asia ,1244,1244
East Asia ,1245,1245
East Asia ,1246,1246
East Asia ,1247,1247
East Asia ,1248,1248
East Asia ,1249,1249
East Asia ,1250,1250
East Asia ,1251,1251
East Asia ,1252,1252
East Asia ,1253,1253
East Asia ,1254,1254
East Asia ,1255,1255
East Asia ,1256,1256
East Asia ,1257,1257
East Asia ,1258,1258
East Asia ,1259,1259
East Asia ,1260,1260
East Asia ,1261,1261
East Asia ,1262,1262
East Asia ,1263,1263
East Asia ,1264,1264
East Asia ,1265,1265
East Asia ,1266,1266
East Asia ,1267,1267
East Asia ,1268,1268
East Asia ,1269,1269
East Asia ,1270,1270
East Asia ,1271,1271
East Asia ,1272,1272
East Asia ,1273,1273
East Asia ,1274,1274
East Asia ,1275,1275
East Asia ,1276,1276
East Asia ,1277,1277
East Asia ,1278,1278
East Asia ,1279,1279
East Asia ,1280,1280
East Asia ,1281,1281
East Asia ,1282,1282
East Asia ,1283,1283
East Asia ,1284,1284
East Asia ,1285,1285
East Asia ,1286,1286
East Asia ,1287,1287
East Asia ,1288,1288
East Asia ,1289,1289
East Asia ,1290,1290
East Asia ,1291,1291
East Asia ,1292,1292
East Asia ,1293,1293
Europe ,1294,1294
Europe ,1295,1295
Europe ,1296,1296
Europe ,1297,1297
North America ,1298,1298
North America ,1299,1299
North America ,1300,1300
North America ,1301,1301
North America ,1302,1302
North America ,1303,1303
North America ,1304,1304
North America ,1305,1305
Europe ,1306,1306
Europe ,1307,1307
Europe ,1308,1308
Europe ,1309,1309
Europe ,1310,1310
Europe ,1311,1311
Europe ,1312,1312
Europe ,1313,1313
Europe ,1314,1314
Europe ,1315,1315
Europe ,1316,1316
Europe ,1317,1317
Europe ,1318,1318
Europe ,1319,1319
Europe ,1320,1320
Europe ,1321,1321
Europe ,1322,1322
East Asia ,1323,1323
Europe ,1324,1324
East Asia ,1325,1325
Europe ,1326,1326
Europe ,1327,1327
Europe ,1328,1328
Europe ,1329,1329
Europe ,1330,1330
Europe ,1331,1331
East Asia ,1332,1332
East Asia ,1333,1333
East Asia ,1334,1334
East Asia ,1335,1335
East Asia ,1336,1336
East Asia ,1337,1337
East Asia ,1338,1338
Europe ,1339,1339
Europe ,1340,1340
Europe ,1341,1341
Europe ,1342,1342
Europe ,1343,1343
Europe ,1344,1344
Europe ,1345,1345
Europe ,1346,1346
Europe ,1347,1347
Europe ,1348,1348
Europe ,1349,1349
Oceania and the Pacific ,1350,1350
Oceania and the Pacific ,1351,1351
East Asia ,1352,1352
Oceania and the Pacific ,1353,1353
Central and South Asia ,1354,1354
Central and South Asia ,1355,1355
Central and South Asia ,1356,1356
Central and South Asia ,1357,1357
Central and South Asia ,1358,1358
Central and South Asia ,1359,1359
East Asia ,1360,1360
East Asia ,1361,1361
East Asia ,1362,1362
Central and South Asia ,1363,1363
East Asia ,1364,1364
East Asia ,1365,1365
Africa ,1366,1366
Africa ,1367,1367
Central and South Asia ,1368,1368
Central and South Asia ,1369,1369
Central and South Asia ,1370,1370
Central and South Asia ,1371,1371
Central and South Asia ,1372,1372
Southeast Asia ,1373,1373
Central and South Asia ,1374,1374
Central and South Asia ,1375,1375
East Asia ,1376,1376
Europe ,1377,1377
Oceania and the Pacific ,1378,1378
Oceania and the Pacific ,1379,1379
Africa ,1380,1380
Africa ,1381,1381
Europe ,1382,1382
Central and South Asia ,1383,1383
Middle East and North Africa ,1384,1384
Middle East and North Africa ,1385,1385
Middle East and North Africa ,1386,1386
Middle East and North Africa|Middle East and North Africa ,1387,1387
Middle East and North Africa ,1388,1388
Middle East and North Africa ,1389,1389
Middle East and North Africa ,1390,1390
Middle East and North Africa ,1391,1391
Middle East and North Africa ,1392,1392
Middle East and North Africa ,1393,1393
Middle East and North Africa ,1394,1394
Middle East and North Africa ,1395,1395
Middle East and North Africa ,1396,1396
Middle East and North Africa ,1397,1397
Middle East and North Africa ,1398,1398
Middle East and North Africa ,1399,1399
Middle East and North Africa ,1400,1400
Middle East and North Africa ,1401,1401
Middle East and North Africa ,1402,1402
Middle East and North Africa ,1403,1403
Central and South Asia ,1404,1404
Central and South Asia ,1405,1405
Central and South Asia ,1406,1406
Central and South Asia ,1407,1407
Africa ,1408,1408
Central and South Asia ,1409,1409
Central and South Asia ,1410,1410
Central and South Asia ,1411,1411
Central and South Asia ,1412,1412
Central and South Asia ,1413,1413
Central and South Asia ,1414,1414
Middle East and North Africa ,1415,1415
Middle East and North Africa ,1416,1416
Middle East and North Africa ,1417,1417
Europe ,1418,1418
East Asia ,1419,1419
Middle East and North Africa ,1420,1420
East Asia ,1421,1421
Middle East and North Africa ,1422,1422
Middle East and North Africa ,1423,1423
East Asia ,1424,1424
Middle East and North Africa ,1425,1425
Middle East and North Africa ,1426,1426
Middle East and North Africa ,1427,1427
Middle East and North Africa ,1428,1428
Middle East and North Africa ,1429,1429
Middle East and North Africa ,1430,1430
Middle East and North Africa ,1431,1431
Middle East and North Africa ,1432,1432
Middle East and North Africa ,1433,1433
East Asia ,1434,1434
Middle East and North Africa ,1435,1435
Middle East and North Africa ,1436,1436
Middle East and North Africa ,1437,1437
Middle East and North Africa ,1438,1438
Middle East and North Africa ,1439,1439
Middle East and North Africa ,1440,1440
Middle East and North Africa ,1441,1441
East Asia ,1442,1442
Central and South Asia ,1443,1443
East Asia ,1444,1444
Central and South Asia ,1445,1445
East Asia ,1446,1446
Central and South Asia ,1447,1447
Middle East and North Africa ,1448,1448
Middle East and North Africa ,1449,1449
Africa ,1450,1450
Europe ,1451,1451
Europe ,1452,1452
East Asia ,1453,1453
East Asia ,1454,1454
Central and South Asia ,1455,1455
Middle East and North Africa ,1456,1456
Middle East and North Africa ,1457,1457
Central and South Asia ,1458,1458
Central and South Asia ,1459,1459
Middle East and North Africa ,1460,1460
Central and South Asia ,1461,1461
Middle East and North Africa ,1462,1462
Middle East and North Africa ,1463,1463
Middle East and North Africa ,1464,1464
Central and South Asia ,1465,1465
Central and South Asia ,1466,1466
Central and South Asia ,1467,1467
Central and South Asia ,1468,1468
Central and South Asia ,1469,1469
Central and South Asia ,1470,1470
Central and South Asia ,1471,1471
Middle East and North Africa ,1472,1472
Middle East and North Africa ,1473,1473
Middle East and North Africa ,1474,1474
Middle East and North Africa ,1475,1475
Middle East and North Africa ,1476,1476
Middle East and North Africa ,1477,1477
Middle East and North Africa ,1478,1478
Middle East and North Africa ,1479,1479
Middle East and North Africa ,1480,1480
Middle East and North Africa ,1481,1481
East Asia ,1482,1482
East Asia ,1483,1483
Central and South Asia ,1484,1484
Central and South Asia,1485,1485
Central and South Asia ,1486,1486
Central and South Asia ,1487,1487
Middle East and North Africa ,1488,1488
Middle East and North Africa ,1489,1489
Middle East and North Africa ,1490,1490
Middle East and North Africa ,1491,1491
East Asia ,1492,1492
Africa ,1493,1493
Africa ,1494,1494
Africa ,1495,1495
Middle East and North Africa ,1496,1496
East Asia ,1497,1497
Africa ,1498,1498
East Asia ,1499,1499
Africa ,1500,1500
Africa ,1501,1501
Africa ,1502,1502
Africa ,1503,1503
Africa ,1504,1504
Africa ,1505,1505
Africa ,1506,1506
Africa ,1507,1507
Africa ,1508,1508
Africa ,1509,1509
Africa ,1510,1510
Africa ,1511,1511
Africa ,1512,1512
Africa ,1513,1513
Africa ,1514,1514
Africa ,1515,1515
Africa ,1516,1516
Africa ,1517,1517
Africa ,1518,1518
Africa ,1519,1519
Africa ,1520,1520
East Asia ,1521,1521
East Asia ,1522,1522
East Asia ,1523,1523
Africa ,1524,1524
Africa ,1525,1525
East Asia ,1526,1526
Africa ,1527,1527
Africa ,1528,1528
Africa ,1529,1529
Europe ,1530,1530
Africa ,1531,1531
Africa ,1532,1532
Africa ,1533,1533
Africa ,1534,1534
Africa ,1535,1535
Europe ,1536,1536
Europe ,1537,1537
Europe ,1538,1538
Europe ,1539,1539
Europe ,1540,1540
Europe ,1541,1541
Europe ,1542,1542
Europe|Europe ,1543,1543
Latin America and the Caribbean ,1544,1544
Europe ,1545,1545
Middle East and North Africa ,1546,1546
Africa,1547,1547
Africa,1548,1548
Africa ,1549,1549
Europe ,1550,1550
Europe ,1551,1551
Europe ,1552,1552
Europe ,1553,1553
Europe ,1554,1554
Europe ,1555,1555
East Asia ,1556,1556
Europe ,1557,1557
Europe ,1558,1558
East Asia ,1559,1559
Europe ,1560,1560
Europe ,1561,1561
Europe ,1562,1562
Europe ,1563,1563
Europe ,1564,1564
Europe ,1565,1565
Europe ,1566,1566
Europe ,1567,1567
Europe ,1568,1568
Europe ,1569,1569
Europe ,1570,1570
Europe ,1571,1571
Europe ,1572,1572
Europe ,1573,1573
Europe ,1574,1574
Europe ,1575,1575
Europe ,1576,1576
Europe ,1577,1577
Europe ,1578,1578
Europe ,1579,1579
Europe ,1580,1580
Europe ,1581,1581
Europe ,1582,1582
Europe ,1583,1583
Europe ,1584,1584
Europe ,1585,1585
Europe ,1586,1586
Europe ,1587,1587
Europe ,1588,1588
Europe ,1589,1589
Europe ,1590,1590
Europe ,1591,1591
Europe ,1592,1592
Europe ,1593,1593
Europe ,1594,1594
Europe ,1595,1595
Europe ,1596,1596
Europe ,1597,1597
Europe ,1598,1598
Europe ,1599,1599
Europe ,1600,1600
Europe ,1601,1601
Europe ,1602,1602
Europe ,1603,1603
Europe ,1604,1604
Europe ,1605,1605
Europe ,1606,1606
Europe ,1607,1607
Europe ,1608,1608
Middle East and North Africa ,1609,1609
Latin America and the Caribbean ,1610,1610
Latin America and the Caribbean ,1611,1611
Latin America and the Caribbean ,1612,1612
East Asia ,1613,1613
Latin America and the Caribbean ,1614,1614
Middle East and North Africa ,1615,1615
Latin America and the Caribbean ,1616,1616
Latin America and the Caribbean ,1617,1617
Middle East and North Africa ,1618,1618
Latin America and the Caribbean ,1619,1619
Europe ,1620,1620
East Asia ,1621,1621
Central and South Asia|Middle East and North Africa,1622,1622
Central and South Asia ,1623,1623
Europe ,1624,1624
Europe ,1625,1625
Central and South Asia ,1626,1626
Central and South Asia ,1627,1627
Central and South Asia ,1628,1628
Central and South Asia ,1629,1629
Central and South Asia ,1630,1630
Central and South Asia ,1631,1631
East Asia ,1632,1632
Europe,1633,1633
Europe ,1634,1634
World,1635,1635
Europe ,1636,1636
East Asia ,1637,1637
Europe,1638,1638
East Asia ,1639,1639
East Asia ,1640,1640
East Asia ,1641,1641
East Asia ,1642,1642
East Asia ,1643,1643
East Asia ,1644,1644
East Asia ,1645,1645
East Asia ,1646,1646
East Asia ,1647,1647
East Asia ,1648,1648
East Asia ,1649,1649
Europe ,1650,1650
Latin America and the Caribbean ,1651,1651
Latin America and the Caribbean ,1652,1652
Middle East and North Africa ,1653,1653
Southeast Asia ,1654,1654
North America ,1655,1655
North America ,1656,1656
North America ,1657,1657
North America ,1658,1658
North America ,1659,1659
North America ,1660,1660
North America ,1661,1661
Europe ,1662,1662
North America ,1663,1663
North America ,1664,1664
North America ,1665,1665
North America ,1666,1666
North America ,1667,1667
North America ,1668,1668
North America ,1669,1669
North America ,1670,1670
North America ,1671,1671
North America ,1672,1672
North America ,1673,1673
North America ,1674,1674
North America ,1675,1675
North America ,1676,1676
North America ,1677,1677
North America ,1678,1678
North America ,1679,1679
North America ,1680,1680
North America ,1681,1681
North America ,1682,1682
North America ,1683,1683
North America ,1684,1684
North America ,1685,1685
North America ,1686,1686
East Asia ,1687,1687
North America ,1688,1688
North America ,1689,1689
North America ,1690,1690
World,1691,1691
North America ,1692,1692
North America ,1693,1693
North America ,1694,1694
North America ,1695,1695
North America ,1696,1696
Latin America and the Caribbean ,1697,1697
Latin America and the Caribbean ,1698,1698
Latin America and the Caribbean ,1699,1699
Latin America and the Caribbean ,1700,1700
Latin America and the Caribbean ,1701,1701
Latin America and the Caribbean ,1702,1702
Latin America and the Caribbean ,1703,1703
Latin America and the Caribbean ,1704,1704
North America ,1705,1705
East Asia ,1706,1706
Latin America and the Caribbean ,1707,1707
Latin America and the Caribbean ,1708,1708
Latin America and the Caribbean ,1709,1709
Latin America and the Caribbean ,1710,1710
Latin America and the Caribbean ,1711,1711
Latin America and the Caribbean ,1712,1712
East Asia ,1713,1713
Latin America and the Caribbean ,1714,1714
Latin America and the Caribbean ,1715,1715
Latin America and the Caribbean ,1716,1716
Latin America and the Caribbean ,1717,1717
Latin America and the Caribbean ,1718,1718
Latin America and the Caribbean ,1719,1719
Latin America and the Caribbean ,1720,1720
Latin America and the Caribbean ,1721,1721
Latin America and the Caribbean ,1722,1722
Latin America and the Caribbean ,1723,1723
Latin America and the Caribbean ,1724,1724
Latin America and the Caribbean ,1725,1725
Latin America and the Caribbean ,1726,1726
Latin America and the Caribbean ,1727,1727
Latin America and the Caribbean ,1728,1728
Latin America and the Caribbean ,1729,1729
Latin America and the Caribbean ,1730,1730
Latin America and the Caribbean ,1731,1731
Latin America and the Caribbean ,1732,1732
Latin America and the Caribbean ,1733,1733
